pid,mji_cat,fav,label,primary_subject,secondary_subjects,link,link_2,desription,online_access,primary_lang,last_check,physical_loc,order,layout,collection,thumbnail,full
mji169,place_spec,,Centro Archive Digital Collections,Puerto Rico,,https://centroca.hunter.cuny.edu/index.php/,,"The Centro Archives Digital Collections, part of the Center for Puerto Rican Studies at Hunter, is a growing resource of material digitized from collections throughout the Archive's holdings. It includes photographs, documents, artifacts, art, maps, oral histories, moving image and audio clips, and other material pertaining to the Puerto Rican diaspora. Highlights include material from the Pura Belpre Papers, Justo A. Marti Photograph Collection, and interviews from Centro's Oral History Project. The Gallery section contains curated content on a variety of topics and people. The collection includes over 800 items related to music including photos and oral histories.",Full,EN,"October, 2023","New York City, NY",168,mji_item,music_history,/img/derivatives/simple/mji169/thumbnail.jpg,/img/derivatives/simple/mji169/fullwidth.jpg
mji170,country_folk,,Arhoolie Foundation,Folk,Blues,https://arhoolie.org/,,"The Arhoolie Foundation stems from the work of founder Chris Strachwitz and the namesake independent record label, focused on recording and sharing regional music with a special emphasis on the genres of Blues, Cajun/Zydeco, and Tejano/Norteño. In 2016, Smithsonian Folkways acquired Arhoolie Records and continues to distribute the Arhoolie catalog worldwide. The foundation’s archival website includes photo galleries, interviews, videos, and streaming audio.",Full,EN,"October, 2023","El Cerrito, CA",169,mji_item,music_history,/img/derivatives/simple/mji170/thumbnail.jpg,/img/derivatives/simple/mji170/fullwidth.jpg
mji171,country_folk,,Berkeley Folk Music Festival,Folk,California,https://sites.northwestern.edu/bfmf/,,"The Berkeley Folk Music Festival & the Folk Revival on the US West Coast—An Introduction is a digital exhibit that presents the story of the Berkeley Folk Music Festival, which took place on the campus of the University of California between 1958 and 1970. The Exhibit was curated from the Berkeley Folk Music Festival Archive, a repository of roughly 33,500 artifacts housed at Northwestern University Libraries and now fully digitized through a National Endowment for the Humanities Preservation and Access Grant. Much of the Berkeley Archive has never been seen or heard before publicly. The website gives access to both the digital exhibition and the archive, which is primarily made up of images with some audio and video.",Full,EN,"October, 2023",,170,mji_item,music_history,/img/derivatives/simple/mji171/thumbnail.jpg,/img/derivatives/simple/mji171/fullwidth.jpg
mji172,rec_music,,Center For The History and Analysis of Recorded Music,Recorded Music,,https://charm.rhul.ac.uk/,,"CHARM was established to promote a musicology that better reflects the nature of music as experienced in the twentieth century and beyond by not limiting its approach to music as a written text reproduced by performance only. CHARM includes an online discography and library of ex-copyright recordings and campaigns for the extension of fair dealing to include sound recordings, and against extension of the copyright term on sound recordings. Alongside the discography, the website includes almost 5,000 sound files transferred from 78rpm discs held by the King's Sound Archive at King's College London. Apart from a special focus on Schubert songs, the CHARM transfers aimed to cover a broad range of performers in Classical repertoire, avoiding where possible tracks that were already widely available in CD or online reissues.",Full,EN,"October, 2023","London, England",171,mji_item,music_history,/img/derivatives/simple/mji172/thumbnail.jpg,/img/derivatives/simple/mji172/fullwidth.jpg
mji173,reg_dance,,Dancehall Archive & Research Initiative,Dancehall,,http://www.dancehallarchive.org/,,"The Dancehall Archive and Research Initiative (“DHA”) was conceptualized by Professor Donna P. Hope during her more than three and a half decades of participation in, and research and scholarship about, dancehall. The DHA aims to preserve and disseminate the knowledge and culture of dancehall for current and future generations across the world by facilitating and encouraging the pursuit of research and scholarship of the art and culture around dancehall. The website currently includes a Dancehall bibliography, artist list, and academic papers.",Full,EN,"October, 2023",,172,mji_item,music_history,/img/derivatives/simple/mji173/thumbnail.jpg,/img/derivatives/simple/mji173/fullwidth.jpg
mji174,reg_dance,,Jack Sowah Dancehall Archive,Dancehall,Jamaica,https://www.youtube.com/channel/UCJrnssIOrc5-LXWyAGzWyAQ/videos,,"Jack Sowah is a videographer who has documented Jamaica’s dancehall culture since the 1980s, in the process accumulating one of the largest and richest such video archives. His YouTube page catalogs part of this archive, with over 800 videos. See the Sonic Street Technologies resource for more on Sowah’s story and importance.",Full,EN,"October, 2023",,173,mji_item,music_history,/img/derivatives/simple/mji174/thumbnail.jpg,/img/derivatives/simple/mji174/fullwidth.jpg
mji175,reg_dance,,Reggae/Dancehall Music Papers Playlist,Dancehall,Reggae,https://drive.google.com/file/d/1XtVhB4h1fluP2JEVkuoUev_q_ueh9Px-/view,,"This resource (available as a public Google Doc) pulls together a list of 25 academic articles that explore aspects of Reggae and Dancehall in the broadest sense; they cover themes across religion, language, womanism, lyricism, and identity. The resource was created by Parise Carmichael-Murphy, who has also created similar resources for UK rap and 1980s and 1990s hip-hop.",Full,EN,"October, 2023",,174,mji_item,music_history,/img/derivatives/simple/mji175/thumbnail.jpg,/img/derivatives/simple/mji175/fullwidth.jpg
mji176,rec_music,Y,Sonic Street Technologies,Recorded Music,"Sound Systems, Global South",https://sonic-street-technologies.com/,,"Sonic Street Technologies is a European Research Council funded research project (2021 – 2025) examining the role and value of bottom up, subaltern and Global South uses of recorded music technologies. The project aims to map the distribution and history of these SST worldwide; to investigate the social, economic and cultural conditions from which they are born; and to achieve a deeper understanding of the nature of technology itself and its uses for social and economic progress. SST adopts a practice-as-research methodology as a respect for the knowledge embodied in current sound system and similar street cultures and to help build capacities for their autonomous development. The website currently includes a regularly updated blog, readings and movie lists, and a sonic map.",Full,EN,"October, 2023",,175,mji_item,music_history,/img/derivatives/simple/mji176/thumbnail.jpg,/img/derivatives/simple/mji176/fullwidth.jpg
mji177,rec_music,,Ethnomusicology Archive at UCLA,Recorded Music,Ethnomusicology,https://schoolofmusic.ucla.edu/facilities/ethnomusicology-archive/,https://archive.org/details/@ethnomusicology_archive,"Established in 1961, the UCLA Ethnomusicology Archive is a research archive dedicated to the study of musical traditions from around the globe. The Archive’s collection of more than 150,000 audio, video, print, and photographic items documents musical expressions throughout the world and includes unique field recordings as well as rare commercial recordings. As part of UCLA’s Department of Ethnomusicology, the Archive preserves and makes accessible over 50 years’ worth of audio and video recordings of the department’s famed concerts and also of lectures by legendary scholars and performers, ranging from Mantle Hood to Ravi Shankar to Nati Cano. Highlights from the archive are now available online via the Internet Archive. The Ethnomusicology Review also offers full access to its archive, with 22 volumes from 1984 to 2020.","Partial, Catalogue",EN,"October, 2023","Los Angeles, CA",176,mji_item,music_history,/img/derivatives/simple/mji177/thumbnail.jpg,/img/derivatives/simple/mji177/fullwidth.jpg
mji178,place_spec,,Scottish Jazz Archive,Scotland,Jazz,http://scottishjazzarchive.org/,,The SJA is dedicated to preserving and promoting Scotland’s rich history and heritage of jazz music. The website intends to create a national archive for jazz in Scotland and currently includes video interviews alongside written histories and memoirs. A photographic collection is also in the works.,Full,EN,"October, 2023",,177,mji_item,music_history,/img/derivatives/simple/mji178/thumbnail.jpg,/img/derivatives/simple/mji178/fullwidth.jpg
